Index,Q1 (Da),Q3 (Da),Rt (min),Molecular Weight (Da),Ionization model,KEGG ID,Compound name,Class,R30,S30,L30,F30,R45,S45,L45,F45,R85,S85,L85,DPA10,DPA20,IMG,MG,Br,Br3,Br7,Br10,Br15
pme0295,146.074,86,1.58,145.0739,[M+H]+,-,4-Acetamidobutyric acid,Organic acids,0.947152265,1.232663948,2.431359824,0.57779985,0.391990659,-0.874643401,0.693364103,0.493979511,-0.978877825,-0.650333187,0.550608261,0.557406158,0.713757794,0.292288167,-0.589152112,-0.94942027,-1.209985937,-1.209985937,-1.209985937,-1.209985937
pme0486,117.02,73,1.34,118.0266087,[M-H]-,C02170,Methylmalonic acid,Organic acids,1.689884937,1.301027442,0.341120479,0.101823559,1.7442706,0.349278328,0.882257832,-0.229928989,1.398921636,0.08550786,0.422698974,0.186121337,-0.439313794,-0.961144237,-0.81511873,-1.124573156,-1.105266245,-1.292896785,-1.257274175,-1.277396871
pme1218,124.03,106,1.12,123.032,[M+H]+,C10164,2-Picolinic acid,Organic acids,-0.273454496,-0.202434289,0.3089468,4.131400294,-0.338778847,-0.315372438,0.117601631,-0.054164033,-0.420923773,-0.359426326,0.134511204,0.578609992,0.219059069,-0.446288133,-0.475568393,-0.503059799,-0.539824771,-0.51848311,-0.531361085,-0.510989499
pme1292,167.1,123,2.12,168.042,[M-H]-,C00544,Homogentisic acid,Organic acids,-0.10986682,2.949673669,-0.464174631,1.108727302,-0.402038559,0.437789936,-0.3372584,1.472289421,-0.230503341,1.392966777,0.69889364,-0.708091762,-0.728913956,-0.772739717,-0.764642197,-0.729905489,-0.730897022,-0.710074828,-0.694871321,-0.676362704
pme1683,477.2,258,2.15,476.168,[M+H]+,C12276,D-Pantothenic acid derivative,Organic acids,-0.209727507,-0.293048037,-0.701014548,3.729448239,-0.222499267,-0.549030602,-0.701561909,0.637465918,-0.356906838,-0.551037593,-0.632047043,1.232265035,0.503666526,0.330335495,0.301751079,-0.180534912,-0.688668513,-0.58886633,-0.563079538,-0.496909657
pme1711,117.1,59,2.03,118.063,[M-H]-,-,3-Hydroxy-3-methyl butyric acid,Organic acids,-0.743554175,-0.618787711,-0.678138922,2.053210521,-0.740546029,-0.586796309,-0.685539918,2.845833299,-0.695328332,-0.642852884,-0.592621609,1.556627576,0.837059789,-0.342802189,-0.351874378,0.114149617,-0.525200925,-0.009041152,-0.153718683,-0.040077586
pme1830,117.03,73,1.35,118.027,[M-H]-,C00042,Succinic acid,Organic acids,1.67517953,1.307941809,0.269261986,0.192525746,1.847836071,0.587169267,0.417253306,-0.226782996,0.831080888,0.014388045,0.992775108,0.493989547,-0.456991716,-1.014973806,-0.755440879,-1.145699473,-1.131996573,-1.318081955,-1.276699197,-1.302734707
pme1851,130.0695,88,0.93,131.07,[M-H]-,C00300,Creatine,Organic acids,-0.133881078,-1.124296108,-1.067895521,-0.189911582,-0.26096744,-1.144354584,-1.002909018,1.092054512,0.602065162,-1.048207127,-0.805729013,3.065334887,0.646475073,1.093534843,0.750098198,0.323022889,-0.20101406,-0.081847466,-0.248384632,-0.263187935
pme1936,114.0589,86,0.63,113.059,[M+H]+,C00791,Creatinine,Organic acids,0.254305145,0.490806273,0.365912419,1.200309657,2.385472612,0.472205061,0.1639564,0.865487835,0.267591726,-1.276308896,0.094866183,0.116124711,0.759195194,0.671503764,-0.410023866,-1.278966212,-0.994633395,-1.316168636,-1.14610041,-1.685535567
pme1977,173.1,111,3.87,174.089,[M-H]-,C08278,Suberic acid,Organic acids,-0.620498716,-0.435399468,-0.386977886,0.939964275,-0.671544127,-0.614296937,-0.568737715,0.558316341,-0.686356838,-0.634333453,-0.613581347,1.796286827,3.05572501,1.235741424,0.307859884,-0.287987953,-0.575178024,-0.590921001,-0.608810748,-0.59926955
pme2033,133,71,0.83,134.022,[M-H]-,C00497,L(-)-Malic acid,Organic acids,-1.097451773,-1.177107495,-1.047683405,-0.247966288,0.078556341,1.877064049,0.671036919,-0.201884465,1.197686321,2.623589576,0.485393004,-0.037306527,0.106205435,0.339247795,0.064073483,0.023258154,-0.550789694,-0.96394615,-0.976059086,-1.165916195
pme2050,191,111,0.79,192.027,[M-H]-,C00158,Citric acid,Organic acids,-1.204344141,-1.231464028,-1.13132013,-0.299438496,-0.722606252,-0.960253549,-0.632632312,-0.179279751,-0.896168885,-0.850311199,-0.524663585,0.146948341,0.607266627,0.525999843,0.642095249,0.531224136,1.013600549,1.686953906,2.331283411,1.147110267
pme2129,131.08,85,3.57,132.079,[M-H]-,-,(S)-(-)-2-Hydroxyisocaproic acid,Organic acids,1.406730899,0.353289706,-0.285106209,1.023341617,1.983573489,-0.430723789,-0.198931554,2.432033429,1.190414928,-0.692413354,-0.543102574,-0.373918864,-0.671133491,-0.797757474,-0.817454538,-0.760649612,-0.537826575,-0.72301415,-0.735676549,-0.821675337
pme2362,151,107,2.83,152.047,[M-H]-,C01984,Mandelic acid,Organic acids,0.352853678,-0.966765702,-0.100957647,-1.038096479,-0.636184445,-1.052116667,0.709507564,-0.257147452,-0.479502703,-0.347171812,2.168098976,-0.998741568,-0.684394211,0.301200356,0.141321028,-0.26698618,-0.558212526,1.52612198,-0.327740325,2.514914134
pme2380,145,101,1.13,146.022,[M-H]-,-,A-Ketoglutaric acid,Organic acids,-0.29625934,-0.414127769,-0.337315498,-0.27091129,3.70258747,-0.24249075,-0.252476346,0.084729523,2.039601811,-0.229048603,-0.176432198,-0.260541634,-0.382903581,-0.410325562,-0.408597286,-0.413167616,-0.41877422,-0.430680122,-0.441433494,-0.441433494
pme2903,137.03,93,3.09,138.032,[M-H]-,C00156,4-Hydroxybenzoic acid,Organic acids,1.691998221,0.358182864,-0.168901141,-0.543716434,2.485552473,-0.594960712,-0.555429411,-0.454404977,2.508978428,0.286440874,-0.193791219,-0.329954587,-0.599353079,-0.953085011,-0.924681039,-0.709162246,-0.391447721,-0.42365841,-0.379734743,-0.108872129
pme3009,175,99,0.63,174.016,[M+H]+,-,Trans-citridic acid,Organic acids,-0.421291002,-1.029511371,-0.129415983,-1.225408155,-0.349059306,-0.336676729,3.001606951,-0.397705142,0.025366224,-0.281236691,0.128554362,-1.335203282,-1.030838076,-0.730855417,0.305448313,0.146243757,0.480868148,0.40126587,1.400716694,1.377130834
pme3011,104.06,68.8,0.78,103.063,[M+H]+,C00334,γ-Aminobutyric acid,Organic acids,-0.730970182,-0.691571678,-0.499440008,-1.020574777,-0.678524121,-0.965058702,-0.750669435,-0.947661959,-0.940754429,-0.80848802,-0.780090396,0.82296825,1.958873195,2.025390151,1.608380002,0.817851561,0.436658234,0.462241679,0.646442481,0.034998152
pme3034,131.04,69,1.87,132.042,[M-H]-,-,Ethylmalonate,Organic acids,-0.746891789,-0.863423529,-0.698636019,2.840145855,-0.809383469,-0.863423529,-0.834761187,2.017084711,-0.813193937,-0.759458713,-0.604136406,1.347966484,0.586634925,0.076794272,0.396111512,0.023447716,-0.175458727,0.003633281,-0.132781482,0.009730031
pme3069,556.28,371,10.25,555.284,[M+H]+,C05122,Taurocholic acid,Organic acids,0.338904561,-0.139322074,0.805561197,-0.343725394,1.870001126,0.45267622,0.292624564,-0.218383736,1.079384512,0.535594548,0.35047456,-0.372650392,0.84991286,0.674434539,1.002251184,-0.947293687,-1.71284197,-2.042586948,-0.848948694,-1.626066976
pme3083,164.04,120,3.85,165.043,[M-H]-,-,2-(Formylamino)benzoic acid,Organic acids,-0.396750099,-0.013146418,3.081256614,0.493530112,-0.436708816,-0.702034696,2.063108509,0.702913788,-0.539003131,-0.67326442,1.051353799,-0.243308627,-0.134620917,-0.518224599,-0.862668738,-0.703633045,-0.334414501,-0.623715611,-0.641297446,-0.569371756
pme3096,118,74,1.34,119.022,[M-H]-,C00872,Aminomalonic acid,Organic acids,1.580867212,1.305588689,0.287822813,0.352819131,2.207890517,0.206003919,0.664801458,-0.024924176,0.768795567,0.070658644,0.283234838,0.579923913,-0.438606625,-0.96775312,-0.768176191,-1.135214222,-1.109980358,-1.308180895,-1.275912134,-1.279658981
pme3346,131.08,85,2.74,132.079,[M-H]-,-,5-hydroxyhexanoic acid,Organic acids,-0.201811556,-0.588197597,-0.690036346,1.347398511,-0.175417063,-0.610193007,-0.738426249,-0.224540146,0.051868843,-0.652497513,-0.715551022,-0.652717467,-0.667014484,-0.772152545,-0.798840309,-0.605060745,0.949281584,1.66633196,1.360595757,2.716979393
pme3719,165.05,75,0.75,166.048,[M-H]-,-,D-Xylonic acid,Organic acids,-0.872600075,-0.977867606,-0.270476927,2.61056048,-0.139115412,-0.702602819,0.271612224,3.04446956,0.256752324,-0.560542175,0.145600272,-0.175373568,-0.434530223,-0.476137943,-0.367363475,-0.339426863,-0.523095227,-0.196177428,-0.353692367,0.060007248
pmf0132,141,123,1.87,140.010956,[M+H]+,-,CouMalic acid,Organic acids,0.376997267,-0.299920868,4.229922464,-0.494778786,-0.208770388,-0.427699302,0.051539725,-0.275036228,-0.290948418,-0.288177555,0.356865872,-0.592080525,-0.452583942,-0.273638215,-0.1581623,-0.121813949,-0.370939954,-0.191155418,-0.174099654,-0.395519827
pmf0133,545.11,174.901,0.68,546.1068287,[M-H]-,-,Trigalacturonic acid,Organic acids,-0.419307055,-0.419307055,-0.222848892,-0.316883437,-0.419307055,-0.419307055,-0.419307055,-0.419307055,-0.419307055,-0.419307055,-0.419307055,-0.374573342,-0.419307055,-0.419307055,-0.33274816,-0.344286141,1.455446593,3.856524474,0.165115719,0.726630794
pmf0134,193.1,73.095,0.73,194.0426527,[M-H]-,-,D-Glucopyranuronate,Organic acids,-0.628048831,-0.582390369,-0.596175376,0.03828482,-0.612724381,-0.474979273,-0.568150526,-0.360920586,-0.625284517,-0.591941909,-0.62885291,0.57359093,0.33532723,-0.39555804,-0.522002241,-0.57241898,0.100912136,0.93850907,1.795698277,3.377125477
pmf0137,193.1,72.995,0.75,194.1394,[M-H]-,C00333,D-Galacturonic acid,Organic acids,-0.742869013,-0.671784451,-0.706222643,-0.026056615,-0.71975361,-0.549723849,-0.661213383,-0.257680467,-0.723418247,-0.689121003,-0.739720338,0.946481672,0.69700446,-0.415071929,-0.577819399,-0.637299277,0.316915825,1.455772676,2.174605323,2.526974267
pmf0178,207.0736,135.1,5.43,208.0736,[M-H]-,C10477,Ethyl caffeate,Organic acids,-0.844085582,-0.681900922,0.284537504,-0.844085582,-0.844085582,-0.844085582,0.756821399,-0.844085582,-0.844085582,-0.844085582,-0.157445739,0.963339804,2.994668383,1.320515079,0.38305694,0.311621885,-0.144411381,1.065058583,-0.343176882,-0.844085582
pmf0280,145.1,101.1,0.76,146.1,[M-H]-,-,2-Methylglutaric acid,Organic acids,-0.777736343,-0.814397885,-0.716660631,-0.327725985,3.546311257,-0.717949828,-0.64422387,-0.284215584,1.769636523,-0.618601078,-0.49371011,0.185535604,0.030026206,0.313649565,0.4747992,0.191175842,-0.082778539,-0.293884562,-0.33014323,-0.409106551
pmf0300,173,85,1.3,174,[M-H]-,C00417,Cis-Aconitic acid,Organic acids,-0.638416014,-0.885205676,-0.664001819,0.290445862,0.277491024,0.212716835,-0.24717991,1.022394203,-0.360534742,0.054020071,-0.263697328,0.640226485,1.113078068,1.585929651,1.517916752,1.663658679,-1.542654955,-1.542654955,-1.542654955,-0.690877278
pmf0318,201.1,139.1,5.05,202.1,[M-H]-,C08277,Sebacate,Organic acids,-0.154405657,-0.082136583,-0.284119381,2.489901249,-0.099740588,-0.399935205,-0.488881759,3.277448856,-0.55373862,-0.432363636,-0.239646104,0.110580949,0.180996971,-0.119197647,-0.238719578,-0.301723386,-0.60284453,-0.697350243,-0.673260551,-0.690864557
pmf0392,359,161,3.78,360,[M-H]-,C01850,Rosmarinic acid,Organic acids,-0.832461471,1.835155924,-0.185766345,-1.167696813,-0.946584141,1.835155924,-0.778173952,-1.30440626,-0.763512359,1.601362956,-0.897051732,-0.905373177,-0.830480175,0.899984051,0.670153675,1.042637387,0.135203662,0.103502921,0.329370704,0.158979219
pma0101,293.162,163.2,2.49,292.162,[M+H]+,-,N-Caffeoyl agmatine,Phenolamides,4.110121499,-0.326210602,-0.291697723,-0.490114337,0.924167629,-0.380574873,-0.34937056,-0.47981886,0.493405387,-0.340677466,-0.454141798,-0.385505284,-0.104536719,-0.300844934,-0.371687158,-0.361177597,-0.318879859,-0.311030125,-0.071645687,-0.189780934
pmb0325,321.1,177.2,2.88,320.1,[M+H]+,-,N-Feruloyl spermidine,Phenolamides,2.965206545,0.814500969,0.877515272,1.02135227,1.078887068,-0.463593491,0.143261649,1.04601004,0.482990938,-0.34126355,-0.56537529,-0.639622578,-0.798391225,-0.781541748,-0.814829739,-0.831816204,-0.800857002,-0.854556148,-0.751815436,-0.78606234
pmb0490,235.1,146.8,2.36,234.1,[M+H]+,C18326,N-p-Coumaroyl putrescine,Phenolamides,1.956904379,0.862683769,-0.764887129,1.440604551,0.638335639,-0.74317023,-0.838646811,2.435513723,-0.256663832,-0.747358061,-0.843791861,0.370314407,-0.286576916,-0.695369122,-0.773681575,-0.737008134,0.883622928,-0.576614178,-0.668028563,-0.656182982
pmb0493,277.2,147.2,2.55,276.2,[M+H]+,-,N'-p-Coumaroyl agmatine,Phenolamides,3.993612578,0.214698594,-0.465446051,-0.373542704,1.28740325,-0.198018286,-0.489943632,-0.40198185,0.322467992,-0.21717729,-0.502975746,-0.402081637,-0.228952095,-0.348596084,-0.389708113,-0.380827117,-0.384818576,-0.417947687,-0.282637221,-0.333528325
pmb0496,307.2,177.2,2.97,306.2,[M+H]+,C18325,N-Feruloyl agmatine,Phenolamides,3.728447851,-0.20359018,-0.164539603,-0.343817249,1.85757024,-0.438674649,-0.326066987,-0.32287194,0.562511127,-0.33032705,-0.468175585,-0.442437705,-0.400724589,-0.417906843,-0.421385894,-0.386098373,-0.405339657,-0.40210911,-0.30121662,-0.373247184
pmb0504,469.1,177.4,2.23,468.1,[M+H]+,-,N-(4'-O-glycosyl)-feruloyl agmatine,Phenolamides,3.580187405,-0.38834065,-0.145800649,-0.444445588,1.973590039,-0.458883646,-0.111304348,-0.285917645,0.797227431,-0.414212875,-0.372255296,-0.520695978,-0.51306028,-0.507226917,-0.490666754,-0.49221715,-0.389212747,-0.362371524,-0.170316278,-0.28407655
pmb0771,314,177,4.89,313,[M+H]+,C02717,N-Feruloyl tyramine,Phenolamides,3.061224176,-0.700655265,-0.845483448,-0.99005068,1.511171188,-0.82565112,-0.431875033,-0.797207387,1.195419653,-0.203542312,1.161495934,-0.841569173,-0.769024605,0.107251141,-0.470495882,-0.067586486,-0.235639368,-0.325406747,0.352545722,0.115079692
pme2693,131,114,0.8,130.11061,[M+H]+,C02714,N-Acetylputrescine,Phenolamides,-1.225035919,-1.409160002,0.0262928,0.540231381,-0.940507603,-1.411841421,0.179729536,1.733462695,-0.560639956,-0.968811467,1.434037609,-0.702159276,-0.611288976,-0.234400683,-0.183751664,-0.142040706,0.440423019,1.177813157,1.006500296,1.851147182
pmf0233,89.10784,72.0827,0.65,88.10784,[M+H]+,C00134,Putrescine,Phenolamides,-0.74339604,-0.631120669,-0.197164607,0.390220494,-0.84021584,-0.84021584,-0.84021584,-0.254130835,-0.84021584,-0.84021584,-0.84021584,-0.688086897,-0.647957354,-0.155389374,0.447186721,0.480100542,1.087740302,1.951095127,1.676391319,2.325806313
pmf0254,131.12185,72.0814,0.81,130.12185,[M+H]+,C00179,Agmatine,Phenolamides,-1.279710976,-1.428957536,-0.039816477,0.465325726,-0.991654679,-1.41643335,0.133434774,1.704176543,-0.553308139,-0.968693669,1.362892451,-0.535565541,-0.568963372,-0.246465561,-0.246465561,0.013411317,0.436102623,1.370198226,0.950637967,1.839855234
pmf0274,146.25,72,1.01,145.25,[M+H]+,C00315,Spermidine,Phenolamides,-1.365227386,-1.307135482,-1.352032107,-0.174260063,-0.676329851,1.035856862,0.007579316,-0.188742845,-1.101962732,-0.673755134,-1.214284755,0.450108776,1.513788679,-0.146903696,0.355166092,0.245740625,2.260456569,0.969879742,0.981144129,0.38091326
pmf0317,203.2,84.1,2.18,202.2,[M+H]+,C00750,Spermine,Phenolamides,-1.071456242,-1.071456242,-0.825191623,0.86421332,-0.773506169,-1.071456242,-1.044144939,0.894616528,-0.979740353,-1.071456242,-1.071456242,1.497613494,2.044871244,0.269830597,0.312395089,0.113760794,0.663045425,0.287565802,1.323301766,0.708650237
pmf0441,485,163,2.41,484,[M+H]+,-,"N', N''-Feruloyl,caffeoylspermidine",Phenolamides,-0.554925802,-0.591742751,-0.528573732,-0.705213154,-0.309817029,-0.44176917,-0.410315462,-0.595969056,0.658727028,-0.729355792,-0.214880532,-0.509656245,0.196664386,-0.585305481,-0.585228765,-0.515416877,0.284734768,1.583542759,3.401720514,1.152780393
pmf0445,498.2608,177.2,2.85,497.2608,[M+H]+,-,"N', N''-Diferuloylspermidine",Phenolamides,-0.17838006,0.699125448,-0.397307317,-0.097133302,0.00822409,0.513399276,-0.360932002,4.157684446,-0.31784353,-0.148663872,-0.326447717,-0.39417361,-0.384434805,-0.399083535,-0.397840858,-0.401622918,-0.394322191,-0.405542753,-0.394990805,-0.379713983
pmf0323,209,120.9,1.68,208,[M+H]+,-,N-p-hydroxybenxoylputrescine,Polyamines,1.032821477,-0.99566128,-1.028615087,-0.522643202,0.63596188,-1.015231117,-1.031635718,0.936418336,2.705415972,-0.523446561,-0.778432869,1.219200883,1.42004076,0.330685267,-0.713842764,-0.656804239,-0.584341212,-0.329676248,-0.165790908,0.06557663
pmf0337,251.1394,163.2,2.06,250.1394,[M+H]+,C03002,N-Caffeoylputrescine,Polyamines,3.863443198,0.634896522,-0.051337381,-0.335009354,1.185064492,-0.506500736,-0.409617498,-0.299583904,0.206570629,-0.538464153,-0.595654785,0.422075448,-0.076027846,-0.442895951,-0.529580954,-0.561356509,-0.451188727,-0.546676417,-0.44396945,-0.524186624
pmf0342,261,131,3.62,260,[M+H]+,-,N-p-Cinnamoylagmatine,Polyamines,3.721189252,-0.123395228,-0.472687719,-0.432743216,1.584898034,-0.397680818,-0.465734417,-0.344125595,0.873294103,-0.063330531,-0.430228192,-0.466178245,0.005906609,-0.025161339,-0.269562522,-0.401971154,-0.596826359,-0.591722339,-0.522159726,-0.581780596
pmf0345,265.1551,177.2,2.61,264.1551,[M+H]+,C10497,N-Feruloylputrescine,Polyamines,1.231208085,0.487278328,-0.479613466,1.432914987,0.376664866,-0.648505041,-0.651389667,3.421788418,-0.377675569,-0.652647624,-0.710318446,0.257375838,0.128109909,-0.414763613,-0.552921996,-0.630828576,-0.531233082,-0.612349621,-0.494145039,-0.578948693
pmf0351,277.166,147.2,2.81,276.166,[M+H]+,C04498,N-p-Coumaroylagmatine,Polyamines,3.938593115,0.185847502,-0.47320432,-0.375134238,1.414853432,-0.172003971,-0.495468316,-0.412067013,0.356948497,-0.195269533,-0.509771942,-0.413005982,-0.23095035,-0.343522285,-0.399756088,-0.395687223,-0.404763922,-0.429177113,-0.301686005,-0.344774244
pmf0365,295.10001,207,2.72,294.10001,[M+H]+,-,N-Sinapoylputrescine,Polyamines,3.902444262,-0.506285227,-0.498872404,-0.606789814,0.789058229,-0.557528749,-0.47492328,-0.602794492,1.173004492,-0.416761124,-0.315642603,-0.453445098,-0.42360373,-0.141346205,-0.301387172,-0.390150987,-0.21433401,-0.116636792,0.022686282,0.133308423
pmf0376,329,121,1.98,328,[M+H]+,-,"N', N''-Di-p-Hydroxybenxoylputrescine",Polyamines,-1.159542452,-0.811054373,-0.405368633,-0.721405631,-0.951559889,-0.614381149,-0.288271259,-0.060372069,-1.159542452,-0.753387064,-0.485574038,-0.00371205,1.507221805,1.358646642,2.841880043,1.194962142,0.259442263,0.001324396,0.318620506,-0.067926739
pmf0379,337.1876,207.2,3.01,336.1876,[M+H]+,-,N-Sinapoylagmatine,Polyamines,2.705254209,-0.607071022,-0.431843684,-0.624629988,1.058879264,-0.572944974,-0.217785956,-0.623960423,2.671920914,0.061778944,0.813952005,-0.559089917,-0.441408891,-0.496481292,-0.526046476,-0.521263873,-0.538800085,-0.456771192,-0.30966991,-0.384017652
pmf0400,381,131,1.94,380,[M+H]+,-,"N', N''-Caffeoyl, p-cinnamoylputrescine",Polyamines,-0.54766161,-0.574549731,1.54163681,-0.567342983,-0.63524006,-0.664133632,0.21149795,-0.577110504,-0.625179879,-0.656926884,-0.305778273,-0.637029309,-0.659527532,-0.664722244,-0.671593165,-0.659673862,1.329458444,1.01850739,2.415958007,1.929411065
pmf0407,395,163,2.38,394,[M+H]+,-,"N', N''-p-Cinnamoyl, caffeoylcadaverine",Polyamines,-0.41767992,-0.502908113,-0.285918449,-0.490997056,-0.45648638,-0.540772749,-0.45522129,-0.508539562,-0.527996941,-0.521193897,-0.406128229,-0.120043391,-0.375263556,-0.469843023,-0.43482696,-0.459735293,0.119834684,1.437449396,2.561934279,2.854336448
pmf0413,413,163,1.97,412,[M+H]+,-,"N', N''-Dicaffeoylputrescine",Polyamines,0.19461472,3.87707288,0.678308109,0.285877623,0.242527744,0.169517421,-0.172033996,0.696560689,0.010491812,-0.532750622,-0.645711281,0.070953485,-0.325811988,-0.592984139,-0.703298173,-0.733323669,-0.658008957,-0.649338981,-0.618081437,-0.594581239
pmf0436,473,207,3.6,472,[M+H]+,-,"N', N''-p-Hydroxybenxoyl,sinapoylcadaverine",Polyamines,-0.85451863,-0.412888996,1.755240035,-0.74013769,-0.836637738,-0.244581558,0.793077787,-0.728217096,-0.806836253,0.724960105,2.277475591,-0.072300589,-0.066624116,1.426004575,1.272739792,0.236783389,-0.888492323,-0.951041952,-0.927456204,-0.956548131
pmf0452,522,131,2.91,521,[M+H]+,-,"N', N'',N'''-Tri-p-cinnamoylagmatine",Polyamines,0.010505534,-0.549125976,-0.572967978,-0.596542911,0.830408184,-0.574133371,-0.438607858,-0.635170838,3.877425733,0.035027348,-0.381600708,-0.662654694,-0.632670099,-0.417290874,-0.320660358,-0.337170094,-0.244667011,0.332202606,0.665310819,0.612382546
pmf0474,630,147,2.2,629,[M+H]+,-,"N', N'', N'''-Di-p-coumaroyl, sinapoylagmatine",Polyamines,0.823217351,-0.402654572,-1.005033745,-0.022128514,2.737889608,-0.040592858,-0.918211186,2.545218186,-0.60656516,-0.721766615,-0.993244663,-0.327592997,0.534210218,-0.51665183,-0.195934192,-0.627437898,0.01680717,-0.528693794,0.286948559,-0.037783067
pmf0476,660,177,2.33,659,[M+H]+,-,"N', N'',N'''-Triferuloylagmatine",Polyamines,0.209881803,0.938357816,-0.803982965,-0.344753343,0.498581814,1.48678436,-0.677948337,3.446633178,-0.609964141,-0.317021585,-0.732584038,-0.342683808,0.70450046,-0.376210261,-0.209198857,-0.61596579,-0.554914533,-0.745311673,-0.423188686,-0.531011414
pmf0477,661,177,2.31,660,[M+H]+,-,"N', N'', N'''-Diferuloyl, caffeoylspermidine",Polyamines,0.192041074,0.899444861,-0.785402796,-0.340893598,0.462378885,1.387124745,-0.665001242,3.560545473,-0.596940423,-0.307547965,-0.707933745,-0.347443633,0.586234093,-0.383766555,-0.211083812,-0.593367677,-0.516732267,-0.710494213,-0.401630287,-0.519530918
pmf0479,690,207,2.39,689,[M+H]+,-,"N', N'', N'''-Disinapoyl, p-coumaroylagmatine",Polyamines,1.169672205,0.817266114,-0.065664363,-1.021948935,0.999214911,2.968092418,1.250112726,-0.463270366,0.248436718,0.589351306,0.041398139,-0.84995944,-0.505214351,-0.737725761,-0.609978553,-0.885774624,-0.77258332,-0.918333883,-0.539497335,-0.713593605
pmf0486,822,207,2.45,821,[M+H]+,-,"N', N'',N'''-Trisinapoylspermine",Polyamines,2.28534913,0.059902324,-0.636650833,-0.98776476,1.789592854,1.70852579,0.872911438,-0.850387266,1.010101854,0.257113547,0.473500249,-0.952594126,-0.834017955,-0.822481488,-0.724109724,-0.83183538,-0.520974369,-0.687317748,-0.146039198,-0.46282434
pmf0265,138,94.1,0.81,137,[M+H]+,C00568,4-Aminobenzoic acid,Polyphenols,-1.327523552,-1.194474151,1.909777482,0.230008776,-1.323773371,-1.218733137,1.519133597,0.421424279,-1.312331412,-0.730975182,1.562104424,0.464395107,0.233915215,1.159741222,0.722220071,0.253447409,-0.351659969,-0.457915106,-0.291891455,-0.266890246
pmf0375,325,163,2.93,326,[M-H]-,-,p-Coumaric acid 4-O-hexoside,Polyphenols,-0.08767519,-0.609445353,-0.263576585,-0.419980477,0.128916649,-0.471691248,-0.262305009,0.039906305,-0.608173777,-0.461942496,-0.712443038,-0.695912545,-0.815440723,-0.691250099,-0.719224779,-0.436934828,3.041250358,1.693379423,1.790866944,0.561676468
pmf0380,337.10001,191,3.25,338.10001,[M-H]-,C10441,4-Coumaroylquinic acid,Polyphenols,-0.813459866,-0.21164885,-0.609063687,2.714769491,-0.396483676,-0.588903517,-0.001863319,2.391408349,-0.877792765,-0.382910492,0.09394739,1.59498183,0.107919785,-0.655771407,-0.725034566,-0.569741375,0.187762043,-0.476325934,-0.384706943,-0.397082493
pmf0383,341.1,179.1,2.86,342.1,[M-H]-,-,β-D-Glucopyranosyl-caffeic acid,Polyphenols,-0.64401954,-0.460373251,-0.550852642,-0.684780058,-0.683884222,-0.216258062,-0.620727815,-0.552420354,-0.491503537,0.274435863,-0.461269087,-0.779671439,-0.763389628,-0.447383636,-0.210211172,-0.10987759,0.724593229,2.251992851,2.090742451,2.334857639
pmf0391,357.118,177.1,1.43,356.118,[M+H]+,-,Ferulic acid O-hexoside,Polyphenols,-0.284596187,-0.360259488,-0.500701117,-0.432610681,-0.44845376,-0.492670891,-0.078531866,-0.500701117,-0.356216103,-0.500701117,-0.285989634,-0.481901518,-0.500701117,-0.4742118,-0.491401837,-0.498174317,-0.18322008,1.563677633,2.189409534,3.117955466
pmf0397,369.1,147.1,2.07,370.1,[M-H]-,-,Sinapaldehyde glucoside,Polyphenols,-0.425843542,-0.307226529,2.58193674,-0.416188092,-0.432479941,-0.353932219,2.54609412,-0.414837101,-0.416463805,-0.397384503,1.96709796,-0.437845306,-0.438159618,-0.440321204,-0.439830435,-0.438038304,-0.432670183,-0.435118509,-0.433047909,-0.43574162
pmf0406,385,223,2.9,386,[M-H]-,-,Sinapic acid-O-glucoside,Polyphenols,-0.56406461,-0.343676888,-0.3890286,-0.485131036,-0.383089685,-0.359873928,-0.505647286,4.105110036,0.654060762,-0.270790209,-0.399286725,-0.639758776,-0.620808239,-0.184945899,-0.150392214,-0.126636555,-0.154711424,0.214581082,0.222679602,0.381410592
pmf0408,404.1554,207.1,3.19,403.1554,[M+H]+,-,Sinapoyl O-hexoside,Polyphenols,-0.300776803,-0.01534789,3.050343707,-0.586988689,-0.307182939,0.123451706,1.991196018,-0.565550913,0.082167724,-0.008229962,1.697937384,-0.571258068,-0.565848443,-0.641641564,-0.52164611,-0.487622414,-0.587700482,-0.599608775,-0.587743189,-0.597950298
pmf0453,531.09998,368.9,3.27,530.09998,[M+H]+,-,Phellodenol H O-hexoside,Polyphenols,-0.435251599,0.858720888,0.026603875,-0.70997789,-0.41082655,1.463240853,-0.23318983,-0.716916825,0.008285088,3.73366019,0.077119317,-0.674617081,-0.696710648,-0.303134288,-0.268162059,-0.348653698,-0.440247632,-0.441357862,-0.173237436,-0.315346813
pmb0801,346,184.1,1.57,345,[M+H]+,-,4-Pyridoxic acid O-hexoside,Vitamins,0.502879288,-0.968032367,-0.39390401,-0.679669256,0.568345507,-0.965746245,-0.071768642,0.017597943,1.965997344,-0.742953268,2.744317958,-0.92459605,-0.912438037,-0.647455719,-0.588536121,-0.521719011,-0.448978767,0.145412944,0.652516362,1.268730145
